id,location,text
1.05195E+18,,"b'RT @dtxErgaOmnes: New poll has Beto O\xe2\x80\x99Rourke beating Ted Cruz by two points.\n\nIf you want those poll results, get out the early vote for Be\xe2\x80\xa6'"
1.05195E+18,Deep in the 💙 of Texas 🇨🇱,"b""RT @AMHotFlash: BETO'S campaign has raised more money in a single quarter, than any senate race in the history of this country. #Beto is ma\xe2\x80\xa6"""
1.05195E+18,,b'RT @BetoORourke: \xe2\x80\x9cI was initially intrigued by his campaign strategy. Hearing someone say they aren\xe2\x80\x99t going to take any money from PACs cau\xe2\x80\xa6'
1.05195E+18,"Mesa, AZ",b'More Voter purges in heavily contested Senate Race - this time it\xe2\x80\x99s Texas https://t.co/JsFD4BxSYU'
1.05195E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05195E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05195E+18,Property of @HendriWigunah,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race ~ https://t.co/xN85Hvenk4 https://t.co/uZTHPo9HZk"""
1.05195E+18,"Tennessee, USA","b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05195E+18,,b'RT @wfaa: Does Texas\xe2\x80\x99 senate race belong to Texans? https://t.co/CcBBWH5pmT https://t.co/GXnrZdJHid'
1.05195E+18,"Missouri, USA","b""RT @GaryMallonee2: Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race\n\nhttps://t.co/hmbuQFR3w7"""
1.05195E+18,"Pennsylvania, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05195E+18,"Baja California, México","b""RT @AliAdair22: \xf0\x9f\x90\xa6Next, Beto O'Rourke @BetoORourke, running for U.S. Senate in #Texas. Please follow, tweet, contribute, volunteer, anything\xe2\x80\xa6"""
1.05195E+18,"Texas, USA","b""RT @BrandiKHOU: I've heard from a lot of you, asking where candidate donations are coming from. Here's a breakdown, according to the Federa\xe2\x80\xa6"""
1.05195E+18,"Pennsylvania, USA","b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/m04ADrXs1I #FoxNews"""
1.05195E+18,"Houston, TX","b""RT @BrandiKHOU: I've heard from a lot of you, asking where candidate donations are coming from. Here's a breakdown, according to the Federa\xe2\x80\xa6"""
1.05195E+18,USA,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05195E+18,"Houston, TX","b""I've heard from a lot of you, asking where candidate donations are coming from. Here's a breakdown, according to th\xe2\x80\xa6 https://t.co/vCu4vWYmax"""
1.05195E+18,"Dallas, Texas",b'https://t.co/NX9LKNKMoy\n\n( Sent from WFAA )'
1.05194E+18,,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race\n\nhttps://t.co/wFykFFc89h"""
1.05194E+18,"Kentucky, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,"Dallas, TX",b'Does Texas\xe2\x80\x99 senate race belong to Texans? https://t.co/qglk9c1vxU'
1.05194E+18,,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,"Las Vegas, NV","b""RT @GaryMallonee2: Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race\n\nhttps://t.co/hmbuQFR3w7"""
1.05194E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,ya just never know,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05194E+18,,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,"Denton, TX",b'RT @wfaa: Does Texas\xe2\x80\x99 senate race belong to Texans? https://t.co/CcBBWH5pmT https://t.co/GXnrZdJHid'
1.05194E+18,Oklahoma,"b""RT @K_Freudenberger: Imagine watching what's happened to Oklahoma the last 8 years, and actually caring more about a Texas senate race inst\xe2\x80\xa6"""
1.05194E+18,"Paris, France","b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,,"b""RT @AMHotFlash: BETO'S campaign has raised more money in a single quarter, than any senate race in the history of this country. #Beto is ma\xe2\x80\xa6"""
1.05194E+18,,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/veiQzCOrVP #FoxNews Come on La\xe2\x80\xa6 https://t.co/UdzfQkXdbj"""
1.05194E+18,"Dallas, TX",b'Does Texas\xe2\x80\x99 senate race belong to Texans? https://t.co/CcBBWH5pmT https://t.co/GXnrZdJHid'
1.05194E+18,"Texas, USA today",b'https://t.co/WNsFrdCTx5'
1.05194E+18,"Austin, TX","b'Beto O\xe2\x80\x99Rourke\xe2\x80\x99s ties to his wealthy family draw scrutiny, and attack ads, in US Senate race https://t.co/YpUwJv0cep via @houstonchron'"
1.05194E+18,"West Hattiesburg, MS","b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,Texas,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,U.S.A.,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,"Hollywood, Los Angeles","b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,"Diyarbakır, Türkiye","b'Ted Cruz, Beto O\xe2\x80\x99Rourke try to rally Latino voters in Texas Senate\xc2\xa0race https://t.co/lPHc2izC9u https://t.co/THX46wsAiM'"
1.05194E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05194E+18,"Florida, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,Horse Country,b'RT @schrobblehead: @jmartNYT @BetoORourke Maybe people just really like Beto and want him to win. Maybe people really dislike Cruz and want\xe2\x80\xa6'
1.05194E+18,United States,"b""RT @GaryMallonee2: Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race\n\nhttps://t.co/hmbuQFR3w7"""
1.05194E+18,"Buckhannon, WV","b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race\n\nhttps://t.co/hmbuQFR3w7"""
1.05194E+18,United States,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05194E+18,"Indiana, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05194E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05194E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05194E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,,b'RT @FrankLuntz: I\xe2\x80\x99ll be on @VICENews tonight with a focus group of Texas voters. Topics will include immigration and the Texas Senate race.\xe2\x80\xa6'
1.05194E+18,"Pittsburgh, PA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,"Brandon, SD","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,Our Lone Star State,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,"Brownsville, TX","b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race\n\nhttps://t.co/rWJcDfiThG\n\nFRANCIS O\xe2\x80\x99ROURKE EATS TACOS WITH A FORK"""
1.05194E+18,"Cedar Hill, TX","b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05194E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,Southeast US,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate\xc2\xa0race https://t.co/ZIRYbVH2Yl https://t.co/UFur5MR1r5"""
1.05194E+18,"Ballerup, Danmark","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05194E+18,"Florida, USA","b""RT @AliAdair22: \xf0\x9f\x90\xa6Next, Beto O'Rourke @BetoORourke, running for U.S. Senate in #Texas. Please follow, tweet, contribute, volunteer, anything\xe2\x80\xa6"""
1.05193E+18,"Carlsbad, CA","b""(Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race) StockaWiki | Fast Breaking Financial News\xe2\x80\xa6 https://t.co/eDfjaS8CWb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Global,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/1wZZxYPQCs #FoxNews"""
1.05193E+18,South Florida,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Oslo, Norge","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Texas,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,United States,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b'RT @FrankLuntz: About to kick off a focus group in Dallas for @VICENews.\n\nBig topics for tonight: Immigration (Border wall, DREAMers, etc.)\xe2\x80\xa6'"
1.05193E+18,,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/PKFDYzg1Yh #FoxNews"""
1.05193E+18,"Ada, MI","b'If you\xe2\x80\x99re Latina/Latino and vote for terrible Ted, you should no longer claim a Latina/Latino heritage. \n\nTed Cruz,\xe2\x80\xa6 https://t.co/JZIJdvJkz1'"
1.05193E+18,"Houston, TX","b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/vcpTAAIVuz #FoxNews  Ted will\xe2\x80\xa6 https://t.co/uG4X04VALy"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Planet Earth,b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1.05193E+18,"Florida, USA","b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05193E+18,"Georgia, USA","b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/6NoiNqbAOf #FoxNews"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Austin, TX",b'RT @FrankLuntz: I\xe2\x80\x99ll be on @VICENews tonight with a focus group of Texas voters. Topics will include immigration and the Texas Senate race.\xe2\x80\xa6'
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Long Beach, NY","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05193E+18,Texas,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Border/Language/Culture,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Minnesota, USA","b""Just want to say that if Texas doesn't vote for @BetoORourke for the Senate, we'll be glad to have him as a Preside\xe2\x80\xa6 https://t.co/dET3Xj5ddA"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Ohio, USA",b'RT @FrankLuntz: I\xe2\x80\x99ll be on @VICENews tonight with a focus group of Texas voters. Topics will include immigration and the Texas Senate race.\xe2\x80\xa6'
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Louisville, KY",b'RT @FrankLuntz: I\xe2\x80\x99ll be on @VICENews tonight with a focus group of Texas voters. Topics will include immigration and the Texas Senate race.\xe2\x80\xa6'
1.05193E+18,Ontario Canada,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b'RT @FrankLuntz: About to kick off a focus group in Dallas for @VICENews.\n\nBig topics for tonight: Immigration (Border wall, DREAMers, etc.)\xe2\x80\xa6'"
1.05193E+18,"Washington, DC","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Miami, FL","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Logan, UT","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05193E+18,"Pasadena, CA","b""Ted Cruz, Beto O'Rourke try to rally Latinx voters in the Texas Senate race.\nhttps://t.co/a1subKUnPt #duengage"""
1.05193E+18,"Florida, and U.K.","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Houston, Texas",b'Latino vote could be key in Texas senate race\n\nhttps://t.co/Me5iTVsiSD'
1.05193E+18,"Houston, Texas","b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race\n\nhttps://t.co/4agVyvjNv8"""
1.05193E+18,USA,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,New York,b'RT @FrankLuntz: I\xe2\x80\x99ll be on @VICENews tonight with a focus group of Texas voters. Topics will include immigration and the Texas Senate race.\xe2\x80\xa6'
1.05193E+18,,b'RT @FrankLuntz: I\xe2\x80\x99ll be on @VICENews tonsil withe a foeticide groveled of Texas Voters. Topics will incoalescence i\xe2\x80\xa6 https://t.co/iPZSmQnCX8'
1.05193E+18,"Texas, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05193E+18,United States,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/dottdJJmFP #FoxNews"""
1.05193E+18,"Gainesville, FL","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Texas,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Paris, France","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Worldwide,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race [unable to retrieve full-text content] One\xe2\x80\xa6 https://t.co/W6MWcHDMVT"""
1.05193E+18,"Washington, D.C.","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05193E+18,,b'Latino vote could be key in Texas senate race |  https://t.co/QElZnt4iR6'
1.05193E+18,Ohio,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Rondônia, Brasil","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Missouri, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Rio de Janeiro, Brasil","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Kontich, België","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Bruselas,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,"Lubbock, TX",b'@BubbaLucia @rebecca_n @BetoORourke I don\xe2\x80\x99t care what Beto says. A lot of that money is coming from out of state an\xe2\x80\xa6 https://t.co/OT9mQbGNjZ'
1.05193E+18,Arusha,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,Oceania,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05193E+18,,"b'Ted Cruz, Beto O\xe2\x80\x99Rourke try to rally Latino voters in Texas Senate race https://t.co/Q1pxnJqZOO'"
1.05193E+18,"Fort Worth, TX","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,"Arizona, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,"Southern California, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,United States,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,"Maine, USA","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,,b'Latino vote could be key in Texas senate race https://t.co/4K19qek9QK'
1.05192E+18,United States,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,New York City / Florida,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,,"b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,"Orlando, Florida","b""RT @FoxNews: Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,U.S.A.,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb"""
1.05192E+18,,"b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/LhVOohnDXs"""
1.05192E+18,,"b""RT @JohnCornyn: Cruz vs. O'Rourke is most expensive U.S. Senate race in history https://t.co/quGXT4OSl5"""
1.05192E+18,"Austin area, TX","b""via @FoxNewsPolitics Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/rNcOrfIlFq https://t.co/wIf022kAj3"""
1.05192E+18,"Chicago, IL","b""Ted Cruz, Beto O'Rourke try to rally Latino voters in Texas Senate race https://t.co/UgOvvRWqxm"""
